,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
44,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSURnNWV2LWhnRRAB,Miles Quinty,https://www.google.com/maps/contrib/103931070309393733388/reviews?hl=en-CA,3 years ago,2021-06-24 14:24:40.615754,5.0,11,Nice park for walks
45,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSUN3NGJQaFVnEAE,T,https://www.google.com/maps/contrib/111614066414582841129/reviews?hl=en-CA,4 years ago,2021-06-24 14:24:40.616674,4.0,221,Well maintained
46,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSUNRNG9pYUpBEAE,M Raj,https://www.google.com/maps/contrib/111265236566111720211/reviews?hl=en-CA,4 years ago,2021-06-24 14:24:40.617586,3.0,33,It has a small pool and the bark is rather small too
47,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSUN3OUlER0pBEAE,E Luna,https://www.google.com/maps/contrib/102988386590676697784/reviews?hl=en-CA,4 years ago,2021-06-24 14:24:40.618501,4.0,21,Expensive parking...
48,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSURneDV5MXZnRRAB,Super Unknown,https://www.google.com/maps/contrib/109729464591582936695/reviews?hl=en-CA,4 years ago,2021-06-24 14:24:40.619419,4.0,143,nice parc for baseball
49,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNRZzR2TTFRRRAB,Patricia Gagnon,https://www.google.com/maps/contrib/104297439772473903331/reviews?hl=en-CA,5 years ago,2021-06-24 14:24:40.620337,1.0,4,You cannot bring your dog in any part in St-Leonard. It really sucks.
50,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSURncnZERGN3EAE,Oliver Fortin,https://www.google.com/maps/contrib/109899296037615729988/reviews?hl=en-CA,6 years ago,2021-06-24 14:24:40.621253,1.0,57,"Can't bring your dog on a leash.
But its OK to bring your cats, rats & snakes
Park sucks.
Full of drunks"
51,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNxNFBPei1BRRAB,melisssa simard talbot,https://www.google.com/maps/contrib/107586218536105074670/reviews?hl=en-CA,a month ago,2021-06-24 14:24:40.622176,4.0,13,"(Translated by Google) Beautiful park with a wooded area where you feel outside the city ...

(Original)
Beau parc avec un boisé ou l'on se sent à l'extérieur de la ville ..."
52,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSUNxa05PQlB3EAE,Anniel T Dumas,https://www.google.com/maps/contrib/105122051830819677077/reviews?hl=en-CA,a month ago,2021-06-24 14:24:40.623095,5.0,8,"(Translated by Google) Very nice park with swimming pool and a cave, very attractive

(Original)
Tres beau parc avec piscine et une caverne, tres attrayant"
53,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNLN3ZuM3lnRRAB,Chalets Zone Nature,https://www.google.com/maps/contrib/107384517158598764655/reviews?hl=en-CA,2 months ago,2021-06-24 14:24:40.624016,5.0,97,"(Translated by Google) Beautiful little park very well laid out. 👍

(Original)
Beau petit parc très bien aménagé. 👍"
54,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSUR5NUluUkVBEAE,Labrie Caroline,https://www.google.com/maps/contrib/102609410034971143342/reviews?hl=en-CA,3 months ago,2021-06-24 14:24:40.624930,4.0,4,"(Translated by Google) Very nice park

(Original)
Tres beau parc"
