,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
19,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURraF92elB3EAE,Rock Star Today,https://www.google.com/maps/contrib/117557688852228480515/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.104289,5.0,255,"Great space to enjoy the outdoors in the middle of St-Henri.  Tons of great foodie spots within walking distance.  Eat great, then take a nice stroll to walk off those calories."
20,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUM4cXZTUnJBRRAB,Dean Houde,https://www.google.com/maps/contrib/114077782538829655555/reviews?hl=en-CA,11 months ago,2021-06-24 17:50:19.106254,5.0,6,"I love the mist they installed, very refreshing. Only thing i hate is that the garbage cans are always full and overflowing..."
21,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNDdDdfalZREAE,Carl Charbel,https://www.google.com/maps/contrib/112525203367580361066/reviews?hl=en-CA,9 months ago,2021-06-24 17:50:19.108108,4.0,8,Lovely small-medium sized parc in St Henri
22,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURjbW9fcFBnEAE,Bobby Richard,https://www.google.com/maps/contrib/118224155593287564427/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.110682,3.0,31,Nice big park... lots of shade... but a lot of garbage everywhere...
23,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNndG9xQ0RREAE,Maxence Renaud,https://www.google.com/maps/contrib/105923967618849937798/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.112810,4.0,91,One of the most beautiful park in Montreal. Yours to discover!
24,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURnNXZLa1pnEAE,The Dude,https://www.google.com/maps/contrib/114010119394927927714/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.123791,5.0,307,Great local park to come spend a nice sunny day outside with the family and pets. Also a great spot to grab a bite to eat from many of the local restaurants and enjoy the great outdoors. Lots of benches for just sitting or some have tables to help in kinda of fun you want to have. Many pathways winding in and out of the many trees here so a great place to get in a good walk.
25,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUM0eGY2MTRRRRAB,Maria Cristina Grossi,https://www.google.com/maps/contrib/103023106711263523868/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.126484,5.0,284,A lovely square. Beautiful  fountain and majestic  trees. Truly enjoyed resting there
26,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUMwaFB6TFNBEAE,Brian Knoepfel,https://www.google.com/maps/contrib/108236597836709345686/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.127985,5.0,100,"They have picnic tables and tons of mature trees.  There are some good places to grab food in the area (tejanos, adamos, etc...) and this is a perfect spot to eat it."
27,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURrN2FHXzd3RRAB,Kevin Collie,https://www.google.com/maps/contrib/114756947688435413410/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.129743,4.0,250,Nice gem in a nice part of the neighborhood. Perfect for picnics or just a casual relaxing sesh
28,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNVeUl6LVJREAE,Patrick Bitoumbou,https://www.google.com/maps/contrib/111774231905294762996/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.131256,4.0,30,Going through this park in the morning when the light is passing through the leaves... It's a blessing!
29,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURVb1lIdHRnRRAB,sonny dinh,https://www.google.com/maps/contrib/106831733180750365360/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.133111,4.0,208,Nice little park with lots of benches and tables to sit or have a picnic.
30,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURZb3B5VEpBEAE,Christopher Labre,https://www.google.com/maps/contrib/100247783858327252994/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.135852,5.0,233,"Nice little Park in the heart of st. Henry, beautiful fountain in the center makes for a nice place to read a book and catch some sun. Have a good night everybody don't forget to pay it forward peace"
31,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNNcjlPT01REAE,Slyvia Novac,https://www.google.com/maps/contrib/115993648861489583153/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.147430,5.0,221,Just visit this fountain with your lover and toss your coin and make a wish here. Then leave a comment here when your wish comes true.
32,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURRdnJLaE53EAE,Ricardo Beltran,https://www.google.com/maps/contrib/100898780014484974106/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.149330,5.0,37,"Clean space, with benches and portable washrooms... Very nice for a family gathering..."
33,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNnaTdQMzBnRRAB,Melanie Audet,https://www.google.com/maps/contrib/110584006259197965262/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.150991,4.0,13,"It's a nice little park to have a nice sit-down. Especially good if you live in that neighborhood, although I wouldn't recommend this as a visit if you're a tourist."
34,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURRdEt1MVNnEAE,Shauna Bonaduce,https://www.google.com/maps/contrib/103760759587790740277/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.152662,5.0,44,"Humongous, pretty, lovely, full of activities during summer. Feels safe at night, beautiful fountain in its center."
35,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURVZzRPbWV3EAE,Saya Gofferaiw,https://www.google.com/maps/contrib/108658976317325842397/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.155108,4.0,45,Bless. Minus the statue lol
36,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURZZ1pMc2R3EAE,Ingrid Sandra Wilkinson,https://www.google.com/maps/contrib/116275915103930211782/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.157171,5.0,39,Great place for families to picnic and nice fountain
37,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURBbnBldEhREAE,John Tessier,https://www.google.com/maps/contrib/117813531570368667871/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.158637,4.0,101,Great park with lots of green space and a pool.  Right next to two ice cream parlors
